id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,categories
4227515,5,👍👍👍👍👍👍👍👍👍👍👍👍,,,,,,['Вопрос решен']
4227511,5,благодарю за оперативность.,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4227504,5,спасибо!,,,,,,['Вопрос решен']
4227480,5,"приходила в ук мне сказали за деньги купить себе новый ключ, на каком основании? выдали не рабочие и теперь платя 2500 за домофон я ещё и ключи должна покупать, соседям дали бесплатно",,,,,,[]
4227323,5,спасибо большое!!!!,,,,,,['Вопрос решен']
4227268,5,оперативно!спасибо!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4227035,5,огромное спасибо! вопрос был решен быстро! специалист профессионал в своем деле!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4226978,5,починили,,,,,,['Вопрос решен']
4226802,5,"спасибо, что быстро отреагировали. проблема решена.",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4226795,5,"спасибо, оперативно",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4226768,5,"спасибо большоеоперативно",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4226734,5,"приятно удивлена. вопрос решился менее чем за сутки! спасибо, так красиво теперь и ничего не отравляет воздух и не портит вид!!",,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
4226718,5,все прекрасно спасибо,,,,,,['Вопрос решен']
4226715,5,спасибо,,,,,,['Вопрос решен']
4226706,5,"спасибо, всё быстро устранено",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4226692,5,"здорово что подсказали, не за что бы сам не догадался.",,,,,,['Вопрос решен']
4226689,5,спасибо!,,,,,,['Вопрос решен']
4226672,5,спасибо за оперативность.,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4226652,5,спасибо куприянову и.и.!!!,,,,,,['Вопрос решен']
4226642,5,большое спасибо!!,,,,,,['Вопрос решен']
4226636,5,спасибо большое что есть специалисты в ук которым небезразлично!! спасибо куприянову и.и.,,,,,,['Вопрос решен']
4226500,5,👍👍👍,,,,,,['Вопрос решен']
4226465,5,сами устранили,,,,,,['Понравилось выполнение заявки']
4226443,5,быстро исправили причину шума щитка. спасибо за оперативность,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4226268,5,"спасибо большое за разъяснения,теперь все ясно и понятно.",,,,,,['Вопрос решен']
4226194,5,спасибо,,,,,,['Вопрос решен']
4226175,5,оперативно отреагировали быстро сделали спасибо,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4226089,5,"спасибо,скажите пожалуйста,на андроид откуда можно скачать данное приложение? не получается,пишет,что не поддерживается",,,,,,['Вопрос решен']
4226052,5,молодцы,,,,,,['Вопрос решен']
4225989,5,спасибо за скорость работы 👍,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4225869,5,спасибо большое!,,,,,,['Вопрос решен']
4225811,5,"стулья привезли, а зеркало нет.",,,,,,['Вопрос не решен']
4225753,5,сантехник пришёл всё сделал,,,,,,['Вопрос решен']
4225724,5,спасибо! александр все оперативно выполнил. очень внимательно и уважительно исполнил заказ.,,,,,,"['Нравится качество работы сотрудников', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4225701,5,отлично!,,,,,,['Нравится качество выполнения заявки']
4225682,5,спасибо большое,,,,,,['Вопрос решен']
4225669,5,супер!,,,,,,['Вопрос решен']
4225658,5,спасибо ❤️,,,,,,['Вопрос решен']
4225635,5,"спасибо, жду перерасчет .",,,,,,['Вопрос решен']
4225626,5,"очень оперативно решили вопрос, спасибо!",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4225624,5,оперативно ),,,,,,['Нравится скорость отработки заявок']
4225575,5,красавчеги!,,,,,,['Вопрос решен']
4225568,5,спасибо,,,,,,['Вопрос решен']
4225435,5,спасибо! все устранено!,,,,,,['Вопрос решен']
4225323,5,"отлично, спасибо!",,,,,,"['Нравится качество выполнения заявки', 'Вопрос решен']"
4225170,5,пришли очень оперативно !,,,,,,['Нравится скорость отработки заявок']
4225103,5,мы сами устранили,,,,,,['Понравилось выполнение заявки']
4225040,5,отличный аккуратный специалист.,,,,,,"['Вопрос решен', '']"
4225032,5,"всё было сделано быстро и качественно, огромное спасибо мастеру",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
4224936,5,супер мастер,,,,,,['Нравится качество работы сотрудников']
4224874,5,мерси!,,,,,,['Вопрос решен']
4224777,5,оперативно! спасибо!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4224703,5,спасибо большое за решение вопроса.,,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
4224664,5,"спасибо, всё исправили",,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
4224554,5,спасибо! все поняла,,,,,,['Вопрос решен']
4224482,5,"жаль не с первого раза, звонков 8",,,,,,['Вопрос решен']
4224362,5,спасибо за оперативность,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4224172,5,отлично,,,,,,['Нравится качество выполнения заявки']
4224118,5,"просьба очищать своевременн, не дожидаясь заявок",,,,,,['Вопрос решен']
4224033,5,"мастер отключил колонку оповещения от сети, пищать перестала , но и оповещать не будет",,,,,,['Вопрос не решен']
4224005,5,нашли причину,,,,,,['Вопрос решен']
4223977,5,"оперативно, удобно!",,,,,,['Нравится скорость отработки заявок']
4223959,5,все отлично! выявили проблему.,,,,,,"['Понравилось выполнение заявки', 'Нравится качество выполнения заявки']"
4223869,5,"спасибо большое!!! всё очень оперативно! приятно, когда нас слышат и понимают. всего доброго!",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4223859,5,всю ночь стоят палеты и стеллажи у подъезда,,,,,,['Вопрос не решен']
4223852,5,хорошо,,,,,,['Нравится качество выполнения заявки']
4223800,5,ответа на вопрос нет,,,,,,['Вопрос не решен']
4223719,5,благодарю вас,,,,,,['Вопрос решен']
4223709,5,благодарю,,,,,,['Вопрос решен']
4223661,5,"сантехник пришел в день об обращения, вопрос решен на месте, спасибо за оперативность.",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4223612,5,спасибо за оперативность,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4223587,5,быстро! спасибо!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4223554,5,благодарю,,,,,,['Вопрос решен']
4223388,5,"оперативно заменили и опломбировали, спасибо!",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4223350,5,спасибо,,,,,,['Вопрос решен']
4223285,5,классно,,,,,,['Вопрос решен']
4223272,5,ремонтные работы по данной заявке выполнены в полном объеме и в кратчайшие сроки.,,,,,,['Вопрос решен']
4223241,5,всё сделали хорошо и быстро.,,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
4223217,5,благодарю за оперативность!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4223153,5,мне нужно присутствовать при съеме контрольных показаний? счетчики все в коридоре. возможно вызов в выход дни?,,,,,,['Вопрос не решен']
4223144,5,спасибо!,,,,,,['Вопрос решен']
4223142,5,быстро и оперативно помогли решить вопрос!,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
4223135,5,большое спасибо!,,,,,,['Вопрос решен']
4223029,5,"спасибо, быстро освободили",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4222990,5,спасибо.,,,,,,['Вопрос решен']
4222976,5,спасибо.,,,,,,['Вопрос решен']
4222957,5,"электрик смог настроить свет в коридоре удаленно. с помощью отключения электричества в квартире. правда, после этого снова отвалился интернет и снова в пятницу придет монтажник настраивать роутер. а после прошлого посещения монтажника свет в коридоре и закончился...",,,,,,[]
4222953,5,спасибо за оперативность.,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4222905,5,спасибо !,,,,,,['Вопрос решен']
4222777,5,"тяп-ляп, ну ладно, тут везде так",,,,,,['Вопрос не решен']
4222690,5,"спасибо, вижу счетчики в приложении",,,,,,['Вопрос решен']
4222643,5,"сергей настоящий профи! все четко и по делу, очень рада, что именно ему досталась наша заявка, спасибо!",,,,,,['Вопрос решен']
4222607,5,"очень вежливый, контактный мастер. только положительные впечатления от подхода к работе и ее выполнению.",,,,,,['Нравится качество работы сотрудников']
4222565,5,а кто заявку подавал? я не подвала. или это автоматически,,,,,,['Вопрос не решен']
4222446,5,профессионал. все решили.,,,,,,['Понравилось выполнение заявки']
4222362,5,спасибо мастеру за работу,,,,,,['Вопрос решен']
4222340,5,сантехник андрей качественно выполнил свою работу.,,,,,,['Нравится качество выполнения заявки']
4222299,5,быстрое решение. спасибо руслану,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4222276,5,"всё отлично, решили всё)",,,,,,"['Понравилось выполнение заявки', 'Нравится качество выполнения заявки']"
4222274,5,не вписан ещё один человек,,,,,,['Вопрос не решен']
4222152,5,спасибо,,,,,,['Вопрос решен']
4222082,5,"спасибо, за быстрое решение",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4222023,5,спасибо большое за помощь,,,,,,['Вопрос решен']
4221960,5,спасибо большое 🙂👍👍👍,,,,,,['Вопрос решен']
4221927,5,очень часто ломается.,,,,,,['Вопрос не решен']
4221918,5,благодарю!,,,,,,['Вопрос решен']
4221917,5,"спасибо, очень быстро решили вопрос по заявке!",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4221841,5,спасибо,,,,,,['Вопрос решен']
4221834,5,спасибо!,,,,,,['Вопрос решен']
4221810,5,супер!,,,,,,['Вопрос решен']
4221772,5,"где можно посмотреть прайс на услуги ваших электриков? что за инкогнито цены, которые мне потом озвучивают?",,,,,,['Вопрос не решен']
4221569,5,"надо что то делать, родители говорят что больше не придут в гости, потому что лифт постоянно не работает!",,,,,,['Вопрос не решен']
4221567,5,"ну надо что то делать... как быть дальше, если постоянно лифт выходит из строя!",,,,,,['Вопрос не решен']
4221565,5,"давайте уде чинить грузовой лифт, его про отключили и не чинят, очередь га лифт. и пассажирский лифт ломается раз в два дня..... делайте уже что нибудь,  .  ...... ......",,,,,,['Вопрос не решен']
4221523,5,все ок,,,,,,['Вопрос решен']
4221478,5,супер спасибо,,,,,,['Вопрос решен']
4221447,5,быстро отреагировали!,,,,,,['Нравится скорость отработки заявок']
4221334,5,"сняла одну звезду за молчаливое закрытие заявки. а так, действительно, пришла домой, свет уже был.",,,,,,['Вопрос решен']
4221099,5,не отображаются счета на оплату,,,,,,['Вопрос не решен']
4221077,5,"большое спасибо, все починили очень оперативно!",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4220907,5,все отлично спасибо,,,,,,"['Нравится качество выполнения заявки', 'Вопрос решен']"
4220888,5,очень оперативно.,,,,,,['Нравится скорость отработки заявок']
4220856,5,"благодарю ростислава, быстро и качественно заменил резинку манжету в стиральной машине.",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
4220842,5,спасибо большое,,,,,,['Вопрос решен']
4220791,5,спасибо большое,,,,,,['Вопрос решен']
4220642,5,"прекрасный мастер. все оперативно решил, благодарю !",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4220586,5,спасибо за быстрое реагирование,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4220445,5,"здравствуйте, когда будет видна оплата? платили по реквизитам",,,,,,['Вопрос не решен']
4220372,5,спасибо за оперативность за быструю обратную связь,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4220321,5,сегодня после обеда буду по данному адрпесу прошу электрика связаться со мной,,,,,,['Вопрос не решен']
4220220,5,"быстро, оперативно, сотрудник прибыл как по таймеру. спасибо!",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4220012,5,"долго ехали, сигнализация орала несколько часов. невозможно нормально работать и жить, когда под ухом без перерыва несколько часов голосит сигнализация",,,,,,['Вопрос решен']
4219996,5,благодарю! вопрос был оперативно решен,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4219798,5,оперативно и качественно!,,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
4219789,5,"все четко сделал,",,,,,,['Вопрос решен']
4219754,5,"доводчик заменили в тот же день, спасибо.",,,,,,['Вопрос решен']
4219670,5,быстро и качественно,,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
4219646,5,счет оплачен ! квитанция выслана  вам в чате,,,,,,['Вопрос решен']
4219625,5,оперативно все исправили.,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
4219518,5,"спасибо мастеру, починил всё быстро и профессионально,  поставил новый доводчик. дверь теперь закрывается, теплопотерь нет.",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
4219512,5,спасибо за оперативный ответ!,,,,,,['Вопрос решен']
4219489,5,"спасибо большое что услышали, убрали возле 38/1 мусор.теперь хоть рядом с банками бросать не будут люди мусор!",,,,,,['Вопрос решен']
4219487,5,спасибо👍,,,,,,['Вопрос решен']
4219427,5,"за оперативность, спасибо большое",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4219422,5,"огромное спасибо, специалистам!",,,,,,['Вопрос решен']
4219378,5,электрик все отлично объяснил и помог устранить проблему. очень профессионально. молодец.,,,,,,"['Понравилось выполнение заявки', 'Нравится качество выполнения заявки']"
4219364,5,"хоть фото не этого места, но подтверждаю что работа выполнена и главное выполнена оперативно.",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4219359,5,"было бы удобнее, если сразу дали ссылку или название раздела, где эту заявку оформить. потому что в приложении очень неудобно искать, где подать эту заявку. чёрт ногу сломит",,,,,,['Вопрос не решен']
4219330,5,всё отлично,,,,,,['Нравится качество выполнения заявки']
4219311,5,спасибо,,,,,,['Вопрос решен']
4219271,5,спасибо! оперативно получены по электронной почте.,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4219270,5,благодарю за быстрый ответ,,,,,,['Вопрос решен']
4219268,5,большое спасибо за оперативную работу!!!,,,,,,['Вопрос решен']
4219232,5,моя ошибка,,,,,,['Вопрос не решен']
4219218,5,"оперативно, большое спасибо",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4219188,5,спасибо за оперативность,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4219139,5,"зеркало не было подключено к проводке пои замене в прошлом году, что теперь делать не известно? заведу новую заявку на замену зеркала",,,,,,['Вопрос не решен']
4219067,5,"очень оперативно, спасибо большое!",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4218988,5,"прошу  перенести урну от подъезда, чтобы у людей не было собоазна поставить туда свой бытовой мусор",,,,,,['Вопрос не решен']
4218908,5,электрик справился с проблемой за 5минут молодец,,,,,,['Понравилось выполнение заявки']
4218859,5,очень оперативно решили проблему и восстановили освещение в холле.,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
4218841,5,спасибо,,,,,,['Вопрос решен']
4218817,5,большое спасибо быстро исправили,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4218759,5,лифт работает,,,,,,['Вопрос решен']
4218754,5,большое спасибо очень быстро исправили,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4218747,5,ответ получен на один вопрос из двух. второй вопрос просто проигнорирован,,,,,,['Вопрос не решен']
4218724,5,"замечательный сантехник , который правда помогает,очень приятный и воспитанный мужчина",,,,,,['Понравилось выполнение заявки']
4218607,5,"больше спасибо!всё работает.",,,,,,['Вопрос решен']
4218476,5,"ничего не выполнено!не пишите х......!!!!!!!подобный бардак как в ук пригорода вижу впервые!",,,,,,['Вопрос не решен']
4218453,5,спасибо большое электрику 🙏,,,,,,['Вопрос решен']
4218409,5,сделанно не аккуратно.торчат резинки .,,,,,,['Нравится качество выполнения заявки']
4218310,5,подача тепла возобновилась в короткие сроки,,,,,,"['Вопрос решен', 'Нравится скорость отработки заявок']"
4218282,5,благодарю за оперативность проведённой работы!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4218253,5,прогресс,,,,,,['Вопрос решен']
4218217,5,хорошо,,,,,,['Нравится качество выполнения заявки']
4218135,5,оперативно проведена консультация и проблема была устранена. огромное спасибо.,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4218084,5,спасибо),,,,,,['Вопрос решен']
4218027,5,спасибо большое. оперативно устранили течь по стояку в ванной.,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4218008,5,"сумма, которую я должна заплатить за коммунальные услуги сохранилась (34 384,14 рублей). когда данная сумма уменьшится на перенесенную (7 413,53 рублей)и",,,,,,['Вопрос не решен']
4218004,5,какой акт выполненных работ мы должны предоставить?ремонт делали сами....,,,,,,['Вопрос не решен']
4217998,5,спасибо вам огромное!!!!,,,,,,['Вопрос решен']
4217911,5,"я звонила и сообщила, что мне нужен перерасчет, так как в декабре прошло 3 оплаты на сумму больше 30000,  3 оплаты",,,,,,['Вопрос не решен']
4217853,5,спасибо,,,,,,['Вопрос решен']
4217792,5,спасибо за оперативность ❤️,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4217747,5,спасибо!,,,,,,['Вопрос решен']
4217635,5,"спасибо, за быструю реакцию и решение проблемы",,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
4217631,5,"быстро отреагировали, спасибо",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4217613,5,спасибо огромное!,,,,,,['Вопрос решен']
4217568,5,а можно фото акта скинуть ?,,,,,,['Вопрос не решен']
4217525,5,"спасибо валерию. все сделал хорошо. маленький минус, что долго шли. была бы течь более сильной, то за 2,5 часа ... но я думаю, что это проблема обработки заявки. ему не сразу передали! примите во внимание. плохо, что нет прямого аварийного телефона непосредственно в живи в рыбацком. звонишь через десятые руки...",,,,,,"['Понравилось выполнение заявки', 'Нравится качество выполнения заявки', 'Вопрос решен', 'Критика']"
4217490,5,отлично! так бы по всем сервисам исполнялось бы. чётко и быстро.,,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
4217486,5,"очень отзывчивый, профи своего дела!!",,,,,,['Нравится качество работы сотрудников']
4217417,5,"очень удобный сервис, но пока ещё выясняем",,,,,,['Вопрос решен']
4217383,5,"за ноябрь оплата была, куда могу выслать подтверждающие документы ?",,,,,,['Вопрос не решен']
4217322,5,"спасибо, игорь!",,,,,,['Вопрос решен']
4217311,5,быстро и качественно,,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
4217286,5,"спасибо большое, все сделали отлично!",,,,,,"['Нравится качество выполнения заявки', 'Вопрос решен']"
4217169,5,супер быстро,,,,,,['Нравится скорость отработки заявок']
4217145,5,"всё убрали, спасибо",,,,,,['Вопрос решен']
4217093,5,"качественно,быстро",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
4216980,5,установили быстро и хорошо). спасибо.,,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
4216923,5,"все отлично, спасибо",,,,,,"['Нравится качество выполнения заявки', 'Вопрос решен']"
4216813,5,спасибо что так быстро починили дверь,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4216758,5,очень понравилась работа игоря.,,,,,,"['Вопрос не решен', 'Нравится качество работы сотрудников']"
4216642,5,отлично!!!! быстро отреагировали. всё работает!!!!!!,,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки']"
4216611,5,спасибо,,,,,,['Вопрос решен']
4216589,5,спасибо,,,,,,['Вопрос решен']
4216586,5,спасибо за оперативность,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4216360,5,"сделано, спасибо",,,,,,['Вопрос решен']
4216283,5,"заявка не выполнена, грязи на дороге еще больше",,,,,,['Вопрос решен']
4216224,5,электрик молодец!,,,,,,['Нравится качество работы сотрудников']
4216172,5,спасибо технику дмитрию за помощь!,,,,,,['Вопрос решен']
4216167,5,спасибо,,,,,,['Вопрос решен']
4216123,5,спасибо за оперативность,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4216104,5,"выражаю огромную благодарность мастеру -электрику за проделанную работу. профессионал своего дела, щепетильно проверил все возможные варианты неполадок, нашел и устранил причину замыкания. еще раз большое спасибо!",,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
4216101,5,молодцы!👏,,,,,,['Вопрос решен']
4216092,5,"отрегулировали оперативно, вопрос решён. но очень дорого, когда регулировка равна половине стоимости регулятора давления воды.",,,,,,['Нравится скорость отработки заявок']
4216073,5,спасибо,,,,,,['Вопрос решен']
4216009,5,спасибо!,,,,,,['Вопрос решен']
4215866,5,спасибо большое,,,,,,['Вопрос решен']
4215839,5,спасибо за оперативность. сотрудник устранил проблему.,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4215769,5,"спасибо. значит с гулом в трубах, можно бороться. действительно стало тихо. если проблема возникнет опять будет много заявок.",,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
4215754,5,потрясающий сантехник! спасибо ☺️,,,,,,['Вопрос решен']
4215748,5,"отлично, спасибо.",,,,,,"['Нравится качество выполнения заявки', 'Вопрос решен']"
4215736,5,"все отлично, спасибо!",,,,,,"['Нравится качество выполнения заявки', 'Вопрос решен']"
4215731,5,спасибо оперативно починили 👍,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4215716,5,спасибо!,,,,,,['Вопрос решен']
4215665,5,"спасибо, все работало до вчерашнего дня",,,,,,['Вопрос решен']
4215603,5,"спасибо, вы прекрасны!",,,,,,['Вопрос решен']
4215573,5,cспасибо!,,,,,,['Вопрос решен']
4215565,5,спасибо инженеру быстро и оперативно работает. хоть кто-то в этой компании ответственный человек.,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4215449,5,в личном кабинете так  указан  не верный счетчик с неверными показаниями.,,,,,,['Вопрос не решен']
4215416,5,большое спасибо.. оперативно подкл  электричество !,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4215394,5,молодцы. спасибо!,,,,,,['Вопрос решен']
4215388,5,спасибо!,,,,,,['Вопрос решен']
4215381,5,спасибо,,,,,,['Вопрос решен']
4215380,5,спасибо!,,,,,,['Вопрос решен']
4215184,5,"может ли быть причиной срабатывания пожарной сигнализации курение в квартире? регулярно слышу запах сигарет, который проникает в квартиру по вентиляции",,,,,,['Вопрос не решен']
4215167,5,"спасибо, игорь",,,,,,['Вопрос решен']
4215145,5,спасибо большое!,,,,,,['Вопрос решен']
4215126,5,"супер оперативно, спасибо)",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4215074,5,"все отлично, оперативно, спасибо.",,,,,,"['Нравится скорость отработки заявок', 'Нравится качество выполнения заявки', 'Вопрос решен']"
4215068,5,спасибо большое,,,,,,['Вопрос решен']
4215062,5,откликнулись быстро оперативно,,,,,,['Нравится скорость отработки заявок']
4215045,5,теперь всё в норме!))👍,,,,,,['Вопрос решен']
4215012,5,спасибо за оперативное реагирование,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4214989,5,спасибо,,,,,,['Вопрос решен']
4214970,5,спасибо,,,,,,['Вопрос решен']
4214866,5,"спасибо,что стараетесь исправить быстро)))но увы…",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4214790,5,"устранено, спасибо!",,,,,,['Вопрос решен']
4214752,5,"благодарю, что наконец то устранили проблему.",,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
4214749,5,пришли очень быстро!,,,,,,['Нравится скорость отработки заявок']
4214717,5,спасибо за оперативность!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4214634,5,спасибо! ответ был предоставлен оперативно 🤝,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4214606,5,"работа выполнена быстро, проблема решена",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4214605,5,общий корридор на площадке 3 этажа не убран.есть камера видеонаблюдения,,,,,,['Вопрос не решен']
4214518,5,спасибо за исправление,,,,,,['Вопрос решен']
4214480,5,"быстро оформили заявку, быстро пришли сантехники",,,,,,['Нравится скорость отработки заявок']
4214387,5,"огромное спасибо , мастеру за профессионализм",,,,,,['Вопрос решен']
4214336,5,быстро выполнили заявку,,,,,,['Нравится скорость отработки заявок']
4214313,5,спасибо,,,,,,['Вопрос решен']
4214193,5,"очень быстро, очень приятные люди.",,,,,,['Нравится скорость отработки заявок']
4214130,5,все отлично  👍,,,,,,['Нравится качество выполнения заявки']
4214096,5,отреагировали быстро и устранили неисправность,,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
4214081,5,"фасад очистили, а виновника искать не стали",,,,,,['Вопрос не решен']
4213959,5,"очень благодарна, компетентному сотруднику и грамотному разъяснению моего вопроса!",,,,,,['Нравится качество выполнения заявки']
4213825,5,все исправили. спасибо,,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
4213810,5,"спасибо, все четко и быстро!!!",,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4213768,5,отзывчивые девочки!решили проблему быстро!очень довольна!,,,,,,"['Нравится качество работы сотрудников', 'Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
4213725,5,"огромное спасибо, за молниеносное решение проблемы.",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4213715,5,"пломбы сорваны, шкафы на распашку, в прошлый раз шланги украли",,,,,,['Вопрос не решен']
4213696,5,"ольга, когда парковку достроят?",,,,,,['Вопрос не решен']
4213677,5,спасибо!,,,,,,['Вопрос решен']
4213590,5,девочки просто молодцы!!!))),,,,,,['Вопрос решен']
4213558,5,очень оперативно. спасибо!,,,,,,"['Нравится скорость отработки заявок', 'Вопрос решен']"
4213476,5,"❤️❤️❤️ живу тут не долго но пока что вы лучшая ук, спасибо за быстрое регирование на проблемы, хорошего дня",,,,,,"['Понравилось выполнение заявки', 'Нравится скорость отработки заявок', 'Вопрос решен']"
4213472,5,"ребята молодцы, спасибо огромное , все устранили 🙏",,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
4213443,5,"проблема повторяется очень часто. вопрос не решается, не устраняется причина остановки лифтов практически каждый день. ездить в лифте небезопасно",,,,,,['Понравилось выполнение заявки']
4213418,5,"спасибо, что устранили течь! было бы ещё приятней, если бы не пришлось ругаться (особенно с сантехником )и ждать сутки пока отключат воду и начнут что-то предпринимать.",,,,,,"['Понравилось выполнение заявки', 'Вопрос решен']"
4213414,5,"выяснили причину , пришел отличный мастер , сделал все за 2 минуты 🫶",,,,,,"['Вопрос решен', 'Понравилось выполнение заявки', 'Нравится скорость отработки заявок']"
4213295,5,много времени прошло с момента обращения,,,,,,['Вопрос не решен']
