"annotation_id","annotator","categories","comment","created_at","id","lead_time","rating","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1413,"1","Вопрос решен","Спасибо","2025-05-13T08:44:38.499884Z",3944042,0.819,5,"2025-05-13T08:44:38.499884Z","","","","",""
1412,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","Оперативно ","2025-05-13T08:44:36.588720Z",3944074,1.989,5,"2025-05-13T08:44:36.588720Z","","","","",""
1411,"1","Вопрос решен","электрик снял показания. будем ждать ответ","2025-05-13T08:44:33.511068Z",3944164,4.87,5,"2025-05-13T08:44:33.511068Z","","","","",""
1410,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","спасибо, оперативно

","2025-05-13T08:44:26.910868Z",3944245,1.235,5,"2025-05-13T08:44:26.910868Z","","","","",""
1409,"1","Вопрос решен","Спасибо ","2025-05-13T08:44:24.725958Z",3944255,0.721,5,"2025-05-13T08:44:24.725958Z","","","","",""
1408,"1","Вопрос решен","Спасибо. ","2025-05-13T08:44:22.997884Z",3944308,1.059,5,"2025-05-13T08:44:22.997884Z","","","","",""
1407,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Отлично ","2025-05-13T08:44:20.869292Z",3944333,0.814,5,"2025-05-13T08:44:20.869292Z","","","","",""
1406,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо огромное за понимание!","2025-05-13T08:44:18.957049Z",3944488,1.205,5,"2025-05-13T08:44:18.957049Z","","","","",""
1405,"1","Вопрос решен","Течь устранена","2025-05-13T08:44:16.117548Z",3944509,2.517,5,"2025-05-13T08:44:16.117548Z","","","","",""
1404,"1","Вопрос решен","спасибо","2025-05-13T08:44:12.539698Z",3944525,0.717,5,"2025-05-13T08:44:12.539698Z","","","","",""
1403,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Оперативно, спасибо ","2025-05-13T08:44:10.782032Z",3944602,1.195,5,"2025-05-13T08:44:10.782032Z","","","","",""
1402,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо за проверку, за обратный звонок и разъяснение ","2025-05-13T08:44:08.473378Z",3944648,26.625,5,"2025-05-13T08:44:08.473378Z","","","","",""
1401,"1","Вопрос решен","спасибо, но можно убирать регулярно и  без заявок","2025-05-13T08:43:40.645627Z",3944742,8.504,5,"2025-05-13T08:43:40.645627Z","","","","",""
1400,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Быстро! Оперативно","2025-05-13T08:43:30.454595Z",3944810,2.708,5,"2025-05-13T08:43:30.454595Z","","","","",""
1399,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо большое!!!","2025-05-13T08:43:26.605136Z",3944852,1.125,5,"2025-05-13T08:43:26.605136Z","","","","",""
1398,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Оперативно решила проблему)","2025-05-13T08:43:24.135337Z",3944861,5.563,5,"2025-05-13T08:43:24.135337Z","","","","",""
1397,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Всё быстро и оперативно!","2025-05-13T08:43:17.511540Z",3944876,1.298,5,"2025-05-13T08:43:17.511540Z","","","","",""
1396,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо большое, всё отлично👍","2025-05-13T08:43:15.128272Z",3944996,8.153,5,"2025-05-13T08:43:15.128272Z","","","","",""
1395,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Все быстро и в срок. Спасибо ","2025-05-13T08:43:05.311102Z",3945026,3.873,5,"2025-05-13T08:43:05.311102Z","","","","",""
1394,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","очень добрая женщина","2025-05-13T08:43:00.274292Z",3945035,1.292,5,"2025-05-13T08:43:00.274292Z","","","","",""
1393,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо Вам большое 🌹","2025-05-13T08:42:57.672638Z",3945081,2.819,5,"2025-05-13T08:42:57.672638Z","","","","",""
1392,"1","Ничего из перечисленного","небольшая неточность в консультации- нужно набрать код от домофона и нажать ""колокольчик"" на панели, иначе в домашний подъезд не пропускают ;)","2025-05-13T08:42:53.778035Z",3945243,4.529,4,"2025-05-13T08:42:53.778035Z","","","","",""
1391,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Супер специалисты","2025-05-13T08:42:48.108928Z",3945310,1.14,5,"2025-05-13T08:42:48.108928Z","","","","",""
1390,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Все на высшем уровне!","2025-05-13T08:42:45.795062Z",3945457,14.785,5,"2025-05-13T08:42:45.795062Z","","","","",""
1389,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Отлично !","2025-05-13T08:42:29.602645Z",3945577,1.308,5,"2025-05-13T08:42:29.602645Z","","","","",""
1388,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","Выполнено быстро, но хотелось бы, чтобы этого не происходило.","2025-05-13T08:42:27.125077Z",3945582,3.811,5,"2025-05-13T08:42:27.125077Z","","","","",""
1387,"1","Вопрос решен","спасибо
","2025-05-13T08:42:21.593234Z",3945682,1.587,5,"2025-05-13T08:42:21.593234Z","","","","",""
1386,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","все рассказали и объяснили","2025-05-13T08:42:18.935386Z",3945698,1.85,5,"2025-05-13T08:42:18.935386Z","","","","",""
1385,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо большое!
","2025-05-13T08:42:16.040284Z",3945713,1.51,5,"2025-05-13T08:42:16.040284Z","","","","",""
1384,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо большое, все отлично! ","2025-05-13T08:42:13.282891Z",3945720,1.749,5,"2025-05-13T08:42:13.282891Z","","","","",""
1383,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","все оперативно, быстро, спасибо! ","2025-05-13T08:42:09.983338Z",3945746,2.246,5,"2025-05-13T08:42:09.983338Z","","","","",""
1382,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","Очень оперативно!","2025-05-13T08:42:06.528101Z",3945765,1.019,5,"2025-05-13T08:42:06.528101Z","","","","",""
1381,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо большое ","2025-05-13T08:42:04.336875Z",3945768,0.83,5,"2025-05-13T08:42:04.336875Z","","","","",""
1380,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо. На удивление, вопрос был решён быстро и оперативно. ","2025-05-13T08:42:02.360274Z",3945794,1.477,5,"2025-05-13T08:42:02.360274Z","","","","",""
2374,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Решил ситуацию быстро, спасибо.
","2025-05-14T04:07:52.163591Z",3945901,6.933,5,"2025-05-14T04:07:52.163591Z","","","","",""
1379,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо большое, все выполнено быстро и качественно 😊👍","2025-05-13T08:41:51.145935Z",3946019,676.031,5,"2025-05-13T08:41:51.145935Z","","","","",""
1378,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Андрей всё сделал хорошо ","2025-05-13T08:30:33.083773Z",3946026,2.321,5,"2025-05-13T08:30:33.083773Z","","","","",""
1377,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо, очень оперативно!","2025-05-13T08:30:29.563225Z",3946151,1.52,5,"2025-05-13T08:30:29.563225Z","","","","",""
1376,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Хорошо ","2025-05-13T08:30:26.499020Z",3946206,1.933,5,"2025-05-13T08:30:26.499020Z","","","","",""
1375,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за оперативность!","2025-05-13T08:30:23.347279Z",3946215,1.615,5,"2025-05-13T08:30:23.347279Z","","","","",""
1374,"1","Вопрос решен","Спасибо ","2025-05-13T08:30:19.116402Z",3946217,0.747,5,"2025-05-13T08:30:19.116402Z","","","","",""
1373,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","да, спасибо,теперь лифт заработал","2025-05-13T08:30:16.680213Z",3946274,1.002,5,"2025-05-13T08:30:16.680213Z","","","","",""
1372,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Специалист прекрасно выполнил работу! Благодарна за отзывчивость. Больше бы таких сотрудников.","2025-05-13T08:30:14.414010Z",3946414,1.386,5,"2025-05-13T08:30:14.414010Z","","","","",""
1370,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","супер
спасибо ","2025-05-13T08:30:08.910653Z",3946559,2.321,5,"2025-05-13T08:30:08.910653Z","","","","",""
1371,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","быстро решили проблему
","2025-05-13T08:30:11.545227Z",3946690,1.351,5,"2025-05-13T08:30:11.545227Z","","","","",""
1369,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Очень оперативно справились 👍🏼","2025-05-13T08:30:04.746992Z",3946716,2.172,5,"2025-05-13T08:30:04.746992Z","","","","",""
1368,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо очень быстро отреагировали","2025-05-13T08:30:01.342970Z",3946729,1.395,5,"2025-05-13T08:30:01.342970Z","","","","",""
1367,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо!","2025-05-13T08:29:58.599994Z",3946734,1.037,5,"2025-05-13T08:29:58.599994Z","","","","",""
1366,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Все сделано оперативно, мастер Воронков Сергей сделал все быстро ","2025-05-13T08:29:55.960317Z",3946768,1.941,5,"2025-05-13T08:29:55.960317Z","","","","",""
1365,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Очень оперативно решили проблему","2025-05-13T08:29:52.840773Z",3946799,1.269,5,"2025-05-13T08:29:52.840773Z","","","","",""
1364,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","Спасибо за оперативность ","2025-05-13T08:29:49.997341Z",3946801,1.53,5,"2025-05-13T08:29:49.997341Z","","","","",""
1363,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Все хорошо, спасибо ","2025-05-13T08:29:46.766689Z",3946853,2.775,5,"2025-05-13T08:29:46.766689Z","","","","",""
1362,"1","Вопрос решен","Спасибо","2025-05-13T08:29:39.738259Z",3946878,0.903,5,"2025-05-13T08:29:39.738259Z","","","","",""
1361,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","Оперативно","2025-05-13T08:29:36.688684Z",3946880,1.17,5,"2025-05-13T08:29:36.688684Z","","","","",""
1360,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Добрый день. Работы исполнены. Благодарю.","2025-05-13T08:29:34.169862Z",3946899,1.404,5,"2025-05-13T08:29:34.169862Z","","","","",""
1359,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо Татьяне, всю информацию обновили","2025-05-13T08:29:31.360493Z",3946934,1.691,5,"2025-05-13T08:29:31.360493Z","","","","",""
1358,"1","Вопрос решен","Спасибо!","2025-05-13T08:29:28.444726Z",3947072,1.111,5,"2025-05-13T08:29:28.444726Z","","","","",""
1357,"1","Вопрос решен","Спасибо","2025-05-13T08:29:26.243352Z",3947101,0.878,5,"2025-05-13T08:29:26.243352Z","","","","",""
1356,"1","Вопрос решен","спасибо.","2025-05-13T08:29:24.101103Z",3947149,0.779,5,"2025-05-13T08:29:24.101103Z","","","","",""
1355,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо за оперативность","2025-05-13T08:29:22.159053Z",3947157,63.001,5,"2025-05-13T08:29:22.159053Z","","","","",""
1354,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за оперативность!!","2025-05-13T08:28:13.554431Z",3947219,1.421,5,"2025-05-13T08:28:13.555420Z","","","","",""
1353,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Очень подробно, большое спасибо за консультацию! ","2025-05-13T08:28:11.031180Z",3947311,1.285,5,"2025-05-13T08:28:11.031180Z","","","","",""
1352,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Огромное спасибо Сергею","2025-05-13T08:28:08.384952Z",3947432,1.2,5,"2025-05-13T08:28:08.384952Z","","","","",""
1351,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","отзывчивые, приятные, готовы были сразу оформить акт, но ещё раз проверили сушилку, и обнаружили, сто есть кнопка включения","2025-05-13T08:28:05.339541Z",3947727,19.428,5,"2025-05-13T08:28:05.339541Z","","","","",""
1350,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо что в нашей УК есть такие специалисты.
Причина отсутствия электричества была найдена сразу и быстро устранена.","2025-05-13T08:27:44.048648Z",3947806,9.403,5,"2025-05-13T08:27:44.048648Z","","","","",""
1349,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Большое спасибо за роботу.","2025-05-13T08:27:32.822581Z",3947834,2.598,5,"2025-05-13T08:27:32.822581Z","","","","",""
1348,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Прекрасно выполненная работа. Получил ценную рекомендацию на будущее. Спасибо!","2025-05-13T08:27:28.972115Z",3947929,3.486,5,"2025-05-13T08:27:28.973112Z","","","","",""
1347,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","быстро отключили пожарную вытяжку","2025-05-13T08:27:24.031290Z",3947984,2.247,5,"2025-05-13T08:27:24.031290Z","","","","",""
1346,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Потрясающе 😻 ","2025-05-13T08:27:19.932587Z",3948043,1.858,5,"2025-05-13T08:27:19.932587Z","","","","",""
1345,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо! ","2025-05-13T08:27:16.378056Z",3948121,0.831,5,"2025-05-13T08:27:16.378056Z","","","","",""
1344,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Сделали все быстро и качественно ","2025-05-13T08:27:14.342463Z",3948159,4.871,5,"2025-05-13T08:27:14.342463Z","","","","",""
1343,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Быстро приехал мастер , составили акт . ","2025-05-13T08:27:08.265900Z",3948185,1.558,5,"2025-05-13T08:27:08.265900Z","","","","",""
1342,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо, Татьяна!!","2025-05-13T08:27:05.340840Z",3948217,1.373,5,"2025-05-13T08:27:05.340840Z","","","","",""
1341,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","супер мега оперативно, спасибо !)
","2025-05-13T08:27:02.295231Z",3948226,4.106,5,"2025-05-13T08:27:02.295231Z","","","","",""
1340,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Отличная работа мастера. Быстро и качественно","2025-05-13T08:26:56.505124Z",3948403,2.064,5,"2025-05-13T08:26:56.505124Z","","","","",""
1339,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Большое спасибо за своевременную обратную связь! Всё чётко объяснили,культурно!","2025-05-13T08:26:53.191728Z",3948418,1.751,5,"2025-05-13T08:26:53.191728Z","","","","",""
1338,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","отличный мастер!
большое спасибо за помощь!","2025-05-13T08:26:50.127290Z",3948436,2.04,5,"2025-05-13T08:26:50.128292Z","","","","",""
1337,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Благодарим за оперативность и понимание","2025-05-13T08:26:46.298576Z",3948528,8.644,5,"2025-05-13T08:26:46.298576Z","","","","",""
1336,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Супер","2025-05-13T08:26:35.625738Z",3948623,0.933,5,"2025-05-13T08:26:35.625738Z","","","","",""
1335,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо большое за оперативность и качество!❤","2025-05-13T08:26:32.193348Z",3948632,2.927,5,"2025-05-13T08:26:32.193348Z","","","","",""
1334,"1","Вопрос решен","спасибо, что решили свою проблему, а то как то не очень, платишь вовремя, а тебе про долг пишут. ","2025-05-13T08:26:28.070068Z",3948735,8.382,5,"2025-05-13T08:26:28.070068Z","","","","",""
1333,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","разобрались, спасибо ","2025-05-13T08:26:18.352974Z",3948738,1.496,5,"2025-05-13T08:26:18.352974Z","","","","",""
1332,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо 👍","2025-05-13T08:26:15.614288Z",3948896,0.961,5,"2025-05-13T08:26:15.614288Z","","","","",""
1331,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Мастер быстро пришёл, быстро понял в чем проблема и быстро устранил её, в общем всё отлично, спасибо ","2025-05-13T08:26:13.350369Z",3948958,2.046,5,"2025-05-13T08:26:13.350369Z","","","","",""
1330,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Работа выполнена на отлично! Быстро и качественно! Спасибо большое! ","2025-05-13T08:26:09.026156Z",3949033,2.462,5,"2025-05-13T08:26:09.026156Z","","","","",""
1329,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо. молодцы!","2025-05-13T08:19:15.408314Z",3949214,3.227,5,"2025-05-13T08:19:15.408314Z","","","","",""
1328,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо за быстрое и качественное решение вопроса ","2025-05-13T08:19:08.044991Z",3949304,5.191,5,"2025-05-13T08:19:08.044991Z","","","","",""
1327,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Все отлично! Специалист пришёл через 30 минут после заявки. Все оперативно починил. ","2025-05-13T08:19:00.961992Z",3949394,2.925,5,"2025-05-13T08:19:00.961992Z","","","","",""
1326,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","оперативно ","2025-05-13T08:18:56.273330Z",3949543,5.332,5,"2025-05-13T08:18:56.273330Z","","","","",""
1325,"1","Ничего из перечисленного","спасибо огромное. но уборка лифта это временное решение проблеммы. потому что в них гадят систематически. просьба выявить и наказать нарушителей","2025-05-13T08:18:48.861348Z",3949561,9.158,5,"2025-05-13T08:18:48.861348Z","","","","",""
1324,"1","Вопрос решен","Спасибо ","2025-05-13T08:18:37.216925Z",3949579,1.04,5,"2025-05-13T08:18:37.216925Z","","","","",""
1323,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Мастер - Самый Лучший! Спасибо Вам Огромное за таких сотрудников!!!! 
","2025-05-13T08:18:34.614242Z",3949596,4.003,5,"2025-05-13T08:18:34.614242Z","","","","",""
1322,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо! Так быстро сделали , красивую светодиодную лампу поставили ","2025-05-13T08:18:25.347442Z",3949613,4.343,5,"2025-05-13T08:18:25.347442Z","","","","",""
1212,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо большое.","2025-05-12T10:52:25.752356Z",3949634,0.886,5,"2025-05-12T10:52:25.752356Z","","","","",""
1211,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","оперативно отреагировали на заявку, и устранили.","2025-05-12T10:52:23.549539Z",3949687,2.432,5,"2025-05-12T10:52:23.549539Z","","","","",""
1210,"1","{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Доброго дня! Спасибо за таких Прекрасных Сотрудников! ","2025-05-12T10:52:19.666188Z",3949875,3.022,5,"2025-05-12T10:52:19.666188Z","","","","",""
1209,"1","Ничего из перечисленного","Спасибо за оперативность. После укладки плитки остались незаделанные швы на стыке. Для сравнения на 1 этаже в холле швы ровно закрыты. Просьба завершить работу до конца. ","2025-05-12T10:52:06.867351Z",3949884,11.186,5,"2025-05-12T10:52:06.867351Z","","","","",""
1208,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Очень быстро","2025-05-12T10:51:53.876777Z",3949914,1.106,5,"2025-05-12T10:51:53.876777Z","","","","",""
1207,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо!","2025-05-12T10:51:51.461637Z",3949967,1.276,5,"2025-05-12T10:51:51.461637Z","","","","",""
1206,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо. Отлично.","2025-05-12T10:51:48.888451Z",3950076,2.031,5,"2025-05-12T10:51:48.888451Z","","","","",""
1213,"1","Ничего из перечисленного","заявка выполнена. 
Со слов электрика заявка выполнена. В квартире собственник не был. Там не проживает.. ","2025-05-12T11:16:16.780071Z",3950162,134.272,5,"2025-05-12T11:16:16.780071Z","","","","",""
1205,"1","Вопрос решен","Спасибо","2025-05-12T10:51:32.671921Z",3950351,1.022,5,"2025-05-12T10:51:32.671921Z","","","","",""
1204,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","мастер пришёл быстро. Все быстро сделал. ","2025-05-12T10:51:27.179365Z",3950433,3.8930000000000002,5,"2025-05-12T10:51:30.133902Z","","","","",""
1203,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Благодарю за оперативность ","2025-05-12T10:51:24.054139Z",3950451,4.452,5,"2025-05-12T10:51:24.054139Z","","","","",""
1202,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Благодарю за оперативность ","2025-05-12T10:51:17.738973Z",3950461,1.314,5,"2025-05-12T10:51:17.738973Z","","","","",""
1201,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Огромнейшее спасибо.
Максимально быстро и качественно!!!
Просто сотрудник месяца 
","2025-05-12T10:51:15.162234Z",3950683,20.702,5,"2025-05-12T10:51:15.162234Z","","","","",""
1200,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо Вам большое 🙏 за оперативность👍и качество !!!🤝","2025-05-12T10:50:52.866313Z",3950754,2.68,5,"2025-05-12T10:50:52.866313Z","","","","",""
1199,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Оперативно, спасибо ","2025-05-12T10:50:48.755175Z",3950865,2.027,5,"2025-05-12T10:50:48.755175Z","","","","",""
1198,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Вот это скорость 😁👍
Спасибо! ","2025-05-12T10:50:44.813300Z",3950893,3.588,5,"2025-05-12T10:50:44.813300Z","","","","",""
1197,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","Спасибо!","2025-05-12T10:50:40.086465Z",3951118,1.533,5,"2025-05-12T10:50:40.086465Z","","","","",""
1196,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","спасибо за оперативность ","2025-05-12T10:50:37.214895Z",3951124,1.44,5,"2025-05-12T10:50:37.214895Z","","","","",""
1195,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Шикарный специалист. Спасибо за отличную работу и скорость","2025-05-12T10:50:34.466864Z",3951189,17.528,5,"2025-05-12T10:50:34.466864Z","","","","",""
1194,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","Ребята молодцы!","2025-05-12T10:50:14.462329Z",3951201,6.121,5,"2025-05-12T10:50:14.462329Z","","","","",""
1193,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","Спасибо за обратную связь!","2025-05-12T10:50:06.267556Z",3951216,1.24,5,"2025-05-12T10:50:06.267556Z","","","","",""
1192,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","оперативно
","2025-05-12T10:50:03.656771Z",3951479,1.022,5,"2025-05-12T10:50:03.656771Z","","","","",""
1191,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","В первый раз так быстро","2025-05-12T10:50:01.431923Z",3951598,3.011,5,"2025-05-12T10:50:01.431923Z","","","","",""
1190,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо!","2025-05-12T10:49:57.243948Z",3951649,1.375,5,"2025-05-12T10:49:57.243948Z","","","","",""
1189,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","Быстро !","2025-05-12T10:49:54.062762Z",3951702,1.167,5,"2025-05-12T10:49:54.062762Z","","","","",""
